age,gender,country,state,is_self_employed,family_history,treatment,work_interfere,num_employees,remote_work,is_tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_conseq,physical_health_conseq,coworkers,supervisor,mental_health_interview,physical_health_interview,mental_vs_physical,observed_consequence,age_group,continent,country_grouped
43,Male,United States,NY,No,No,No,Never,500-1000,No,Yes,Unknown,No,No,Unknown,Unknown,4,No,No,Yes,Unsure,No,No,Yes,No,35-44,North America,United States
29,Male,United States,NY,No,No,No,Unknown,6-25,Yes,Yes,Yes,Unknown,No,Yes,Unknown,4,Unsure,No,Unsure,Yes,Unsure,Yes,Unknown,No,25-34,North America,United States
26,Male,United States,OH,No,Yes,No,Sometimes,100-500,No,Yes,Unknown,Unknown,No,No,Unknown,4,Unsure,No,Unsure,No,No,Unsure,Unknown,No,25-34,North America,United States
33,Female,Canada,UNKNOWN,Yes,Yes,Yes,Often,1-5,Yes,Yes,No,Yes,No,No,No,3,Yes,Yes,No,No,No,Unsure,No,Yes,25-34,North America,Canada
35,Female,United States,WA,No,Yes,No,Sometimes,6-25,Yes,Yes,Unknown,No,No,No,Unknown,1,No,No,Yes,Unsure,No,No,Yes,No,35-44,North America,United States
45,Male,United States,CA,No,No,No,Never,6-25,Yes,Yes,Yes,No,No,No,Unknown,4,Yes,Unsure,Unsure,No,No,Unsure,Unknown,No,45-54,North America,United States
25,Male,United States,SC,No,No,Yes,Rarely,6-25,Yes,Yes,No,Yes,No,Unknown,Unknown,1,Unsure,No,No,Unsure,No,Unsure,Unknown,No,25-34,North America,United States
50,Male,France,UNKNOWN,Yes,No,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,Unknown,4,Unsure,Unsure,Unsure,Yes,No,No,Unknown,No,45-54,Europe,France
26,Male,Australia,UNKNOWN,No,Yes,Yes,Rarely,26-100,No,Yes,No,No,Unknown,Unknown,Unknown,0,No,No,Yes,Yes,Unsure,Yes,Yes,No,25-34,Oceania,Australia
33,Female,United States,CA,No,No,Yes,Often,More than 1000,No,Yes,Yes,Yes,Unknown,Unknown,Unknown,4,Yes,No,No,No,No,Unsure,Unknown,No,25-34,North America,United States
30,Male,India,UNKNOWN,No,No,No,Often,6-25,No,Yes,No,No,No,No,No,0,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unknown,No,25-34,Asia,India
33,Male,Croatia,UNKNOWN,No,Yes,Yes,Sometimes,6-25,Yes,Yes,Yes,Yes,No,Unknown,Yes,0,No,No,Unsure,Yes,Unsure,Unsure,Yes,No,25-34,Europe,Other
29,Male,France,UNKNOWN,No,No,Yes,Often,6-25,No,Yes,Yes,No,No,No,Yes,1,Unsure,Unsure,Yes,Unsure,No,Yes,No,No,25-34,Europe,France
37,Male,Germany,UNKNOWN,No,No,No,Unknown,6-25,Yes,Yes,No,Unknown,No,No,Unknown,4,Unsure,No,Unsure,No,Unsure,Yes,Unknown,No,35-44,Europe,Germany
25,Male,United States,MN,No,Yes,Yes,Sometimes,1-5,Yes,Yes,Unknown,No,Unknown,Unknown,Unknown,0,No,No,Yes,Yes,Unsure,Yes,Unknown,No,25-34,North America,United States
40,Male,United States,WA,No,No,No,Unknown,More than 1000,No,No,Yes,Unknown,Unknown,Unknown,Unknown,1,Unsure,No,Unsure,Unsure,No,Unsure,Unknown,No,35-44,North America,United States
24,Male,Canada,UNKNOWN,No,No,No,Sometimes,26-100,No,Yes,Yes,Yes,No,No,Yes,4,Unsure,No,No,No,No,Unsure,Unknown,Yes,18-24,North America,Canada
40,Male,United Kingdom,UNKNOWN,No,No,Yes,Never,100-500,No,Yes,Unknown,Unknown,No,Unknown,Unknown,0,Unsure,No,Yes,Unsure,No,Unsure,Unknown,No,35-44,Europe,United Kingdom
46,Male,United States,PA,No,Yes,Yes,Sometimes,6-25,No,Yes,Unknown,Yes,No,Unknown,Unknown,4,Yes,Unsure,No,Unsure,No,Unsure,Unknown,No,45-54,North America,United States
38,Male,United States,NY,No,Yes,Yes,Rarely,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,1,Yes,No,No,Yes,No,Yes,Unknown,No,35-44,North America,United States
34,Male,United States,VT,No,No,No,Never,1-5,Yes,Yes,No,Yes,No,No,Unknown,4,Yes,Yes,No,No,No,No,Unknown,No,25-34,North America,United States
32,Male,United Kingdom,UNKNOWN,Yes,No,Yes,Rarely,1-5,No,Yes,No,Yes,Yes,Yes,Yes,0,No,No,Unsure,Yes,No,Yes,No,Yes,25-34,Europe,United Kingdom
44,Male,United Kingdom,UNKNOWN,No,No,Yes,Sometimes,More than 1000,No,No,No,No,No,Yes,Unknown,4,Unsure,No,Unsure,Unsure,No,No,No,No,35-44,Europe,United Kingdom
33,Female,United Kingdom,UNKNOWN,No,No,Yes,Never,100-500,No,Yes,Unknown,Unknown,No,Unknown,Unknown,0,Unsure,No,Unsure,Unsure,No,Unsure,No,No,25-34,Europe,United Kingdom
45,Female,United States,MI,No,No,Yes,Rarely,26-100,No,No,Unknown,No,Unknown,Unknown,Unknown,4,No,No,Unsure,Unsure,No,Unsure,Unknown,No,45-54,North America,United States
35,Male,United States,NY,No,No,No,Unknown,6-25,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,4,No,No,No,No,No,No,Yes,No,35-44,North America,United States
26,Male,Germany,UNKNOWN,Yes,Yes,Yes,Often,1-5,No,Yes,No,No,No,No,Unknown,4,Unsure,No,Yes,Yes,Unsure,Yes,No,Yes,25-34,Europe,Germany
20,Female,United States,NY,No,No,Yes,Sometimes,26-100,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,4,No,No,Unsure,Unsure,Unsure,Unsure,Unknown,No,18-24,North America,United States
,Others,United States,AL,Yes,Yes,Yes,Often,1-5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,North America,United States
37,Male,Netherlands,UNKNOWN,No,Yes,No,Sometimes,6-25,No,Yes,No,No,No,No,Yes,1,Unsure,No,Unsure,Yes,No,Unsure,Yes,No,35-44,Europe,Netherlands
28,Male,United States,MI,No,No,No,Unknown,More than 1000,No,No,Yes,No,No,No,Yes,1,Unsure,No,No,No,No,Yes,No,No,25-34,North America,United States
42,Female,United States,WA,No,Yes,Yes,Sometimes,26-100,No,No,Yes,Yes,No,No,Unknown,4,Yes,No,Unsure,Unsure,No,Yes,No,No,35-44,North America,United States
32,Male,United Kingdom,UNKNOWN,No,No,No,Unknown,26-100,No,Yes,No,No,No,No,Unknown,4,Unsure,No,No,No,No,No,Unknown,Yes,25-34,Europe,United Kingdom
36,Female,United States,TN,No,Yes,Yes,Rarely,More than 1000,Yes,Yes,Yes,Yes,No,No,Yes,1,Unsure,Unsure,Unsure,No,No,No,Unknown,No,35-44,North America,United States
27,Male,New Zealand,UNKNOWN,No,No,No,Rarely,26-100,No,Yes,No,Yes,No,Yes,No,2,Yes,No,No,No,No,Unsure,No,Yes,25-34,Oceania,New Zealand
27,Male,New Zealand,UNKNOWN,No,No,No,Rarely,26-100,No,Yes,No,Yes,No,Yes,No,2,Yes,No,No,No,No,Unsure,No,Yes,25-34,Oceania,New Zealand
27,Male,United Kingdom,UNKNOWN,No,No,Yes,Sometimes,More than 1000,No,No,No,No,No,No,Yes,1,Unsure,No,Yes,Yes,Unsure,Unsure,No,No,25-34,Europe,United Kingdom
25,Male,United Kingdom,UNKNOWN,No,Yes,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,Yes,0,No,No,Unsure,Yes,No,Unsure,Yes,No,25-34,Europe,United Kingdom
41,Male,United Kingdom,UNKNOWN,No,Yes,No,Unknown,6-25,No,Yes,No,No,No,No,Unknown,2,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unknown,No,35-44,Europe,United Kingdom
23,Male,Germany,UNKNOWN,No,Yes,Yes,Sometimes,6-25,No,Yes,Unknown,Unknown,No,No,Unknown,1,Unsure,No,No,No,No,No,Unknown,No,18-24,Europe,Germany
21,Male,United Kingdom,UNKNOWN,No,No,Yes,Sometimes,More than 1000,No,No,Unknown,No,No,Unknown,Unknown,4,Unsure,No,Unsure,No,No,No,Unknown,No,18-24,Europe,United Kingdom
26,Male,Moldova,UNKNOWN,No,No,Yes,Often,26-100,No,Yes,No,Yes,No,No,Yes,3,No,No,Yes,Yes,Yes,Yes,Unknown,No,25-34,Europe,Other
29,Male,Sweden,UNKNOWN,No,No,No,Rarely,More than 1000,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,4,Unsure,Unsure,No,No,No,Yes,Unknown,Yes,25-34,Europe,Other
28,Male,Belgium,UNKNOWN,No,No,No,Sometimes,More than 1000,No,No,No,No,No,No,Unknown,1,Yes,Unsure,No,No,No,No,Unknown,Yes,25-34,Europe,Other
27,Female,United Kingdom,UNKNOWN,No,Yes,No,Unknown,More than 1000,No,No,No,Yes,No,No,Yes,4,Unsure,No,No,No,No,Yes,Yes,No,25-34,Europe,United Kingdom
23,Male,Israel,UNKNOWN,No,No,No,Never,More than 1000,No,No,No,Yes,Yes,Yes,Yes,2,No,No,Yes,Yes,No,Yes,Yes,No,18-24,Asia,Other
26,Female,United States,NY,No,Yes,No,Sometimes,26-100,Yes,Yes,Unknown,No,No,No,Unknown,4,Unsure,No,No,No,No,No,Unknown,No,25-34,North America,United States
38,Male,United Kingdom,UNKNOWN,No,Yes,Yes,Sometimes,1-5,No,Yes,No,Unknown,Unknown,Unknown,Unknown,0,No,No,Unsure,Yes,Unsure,Yes,Unknown,No,35-44,Europe,United Kingdom
39,Male,United Kingdom,UNKNOWN,No,Yes,Yes,Sometimes,More than 1000,No,No,No,No,No,No,Yes,0,Unsure,Unsure,Unsure,Yes,Unsure,Unsure,Yes,No,35-44,Europe,United Kingdom
35,Male,United States,IN,No,Yes,Yes,Often,More than 1000,No,No,Yes,Yes,No,Yes,Unknown,1,Yes,No,No,Unsure,No,Yes,Unknown,No,35-44,North America,United States
32,Male,United States,NC,No,No,No,Rarely,6-25,No,Yes,Yes,Unknown,No,Unknown,Unknown,4,Unsure,No,No,Unsure,No,Unsure,Unknown,No,25-34,North America,United States
32,Male,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,2,Unsure,Unsure,Unsure,Unsure,No,No,Unknown,Yes,25-34,North America,United States
26,Male,United Kingdom,UNKNOWN,No,No,No,Never,6-25,No,Yes,No,No,No,No,Unknown,4,Yes,Unsure,Unsure,No,No,Unsure,Unknown,No,25-34,Europe,United Kingdom
38,Male,Canada,UNKNOWN,No,Yes,Yes,Rarely,100-500,No,Yes,Unknown,Unknown,No,Unknown,Unknown,4,No,No,Yes,Yes,No,Unsure,No,No,35-44,North America,Canada
34,Female,United Kingdom,UNKNOWN,No,Yes,No,Rarely,26-100,No,No,Yes,Yes,Yes,Yes,Yes,0,No,No,Unsure,Yes,Unsure,Unsure,Yes,No,25-34,Europe,United Kingdom
39,Male,United States,TN,No,Yes,Yes,Often,26-100,No,No,Unknown,Unknown,No,No,Unknown,1,Yes,No,Unsure,Unsure,No,Unsure,Unknown,No,35-44,North America,United States
32,Male,Canada,UNKNOWN,Yes,No,No,Never,6-25,Yes,Yes,Unknown,Unknown,No,No,Unknown,0,No,No,Yes,Yes,Unsure,Unsure,Yes,No,25-34,North America,Canada
37,Male,Netherlands,UNKNOWN,Yes,No,No,Never,1-5,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0,Yes,Yes,Unsure,Unsure,No,No,Unknown,No,35-44,Europe,Netherlands
31,Male,United Kingdom,UNKNOWN,No,Yes,Yes,Never,6-25,No,Yes,Unknown,Unknown,No,Unknown,Unknown,1,No,No,Unsure,Unsure,No,No,Unknown,No,25-34,Europe,United Kingdom
30,Male,United States,MN,No,Yes,Yes,Rarely,6-25,No,Yes,No,Yes,No,No,Unknown,4,No,No,No,No,No,No,Unknown,No,25-34,North America,United States
51,Male,Singapore,UNKNOWN,No,No,No,Never,More than 1000,Yes,Yes,Unknown,No,No,Unknown,Unknown,4,Yes,No,No,No,No,No,No,No,45-54,Asia,Other
29,Male,United States,NC,No,No,Yes,Sometimes,26-100,No,Yes,Yes,Yes,No,No,Unknown,4,Yes,No,Unsure,Unsure,No,Unsure,Unknown,No,25-34,North America,United States
31,Male,United Kingdom,UNKNOWN,No,No,No,Never,100-500,No,Yes,Yes,No,No,Yes,Unknown,4,Unsure,Yes,Unsure,No,No,No,Yes,No,25-34,Europe,United Kingdom
31,Male,India,UNKNOWN,No,No,No,Unknown,26-100,No,Yes,Unknown,Unknown,No,No,Unknown,4,Yes,Yes,No,No,No,No,Unknown,No,25-34,Asia,India
26,Male,United States,TX,No,Yes,Yes,Sometimes,6-25,Yes,Yes,Unknown,No,No,Unknown,Unknown,1,Unsure,No,Unsure,Unsure,Unsure,Unsure,Unknown,No,25-34,North America,United States
46,Female,United States,CA,No,No,Yes,Often,100-500,Yes,No,Yes,Yes,No,No,Yes,4,Unsure,No,Unsure,Unsure,No,Unsure,No,No,45-54,North America,United States
32,Male,United States,CA,No,Yes,No,Sometimes,More than 1000,No,Yes,Yes,No,Yes,Unknown,Unknown,4,Unsure,No,Yes,Yes,No,No,Unknown,No,25-34,North America,United States
29,Male,United States,IL,No,Yes,Yes,Sometimes,26-100,No,No,Yes,Yes,Yes,Yes,Unknown,4,Unsure,No,Unsure,No,No,Unsure,Unknown,No,25-34,North America,United States
34,Male,Poland,UNKNOWN,No,No,No,Never,More than 1000,Yes,Yes,Unknown,Unknown,No,No,Unknown,4,Unsure,No,Unsure,Unsure,No,Yes,Unknown,No,25-34,Europe,Other
26,Male,Colombia,UNKNOWN,No,No,No,Often,6-25,No,Yes,No,No,No,No,No,3,Yes,No,No,No,No,Unsure,Yes,No,25-34,South America,Other
32,Female,United States,PA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Unknown,Unknown,4,Unsure,No,Unsure,No,No,No,No,No,25-34,North America,United States
29,Male,United States,IL,No,No,No,Unknown,More than 1000,No,Yes,Unknown,Unknown,No,No,Unknown,4,Unsure,No,Unsure,Yes,Unsure,Yes,No,No,25-34,North America,United States
30,Male,United States,IL,No,No,No,Unknown,More than 1000,No,No,Yes,No,Yes,Yes,Unknown,4,Yes,Unsure,No,No,No,No,Unknown,No,25-34,North America,United States
40,Female,United States,MN,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,No,Yes,Yes,1,No,No,Yes,Yes,No,Unsure,Yes,Yes,35-44,North America,United States
23,Male,United Kingdom,UNKNOWN,No,No,Yes,Sometimes,1-5,No,Yes,No,No,No,No,Unknown,3,Unsure,No,Yes,Yes,Yes,Yes,No,Yes,18-24,Europe,United Kingdom
20,Male,Georgia,UNKNOWN,No,No,No,Rarely,26-100,No,No,No,No,No,No,Unknown,3,Yes,Yes,Unsure,No,No,Unsure,No,No,18-24,Asia,Other
38,Male,United States,NY,No,Yes,No,Unknown,6-25,No,Yes,Unknown,No,No,No,Unknown,2,No,No,Unsure,Yes,No,No,Unknown,Yes,35-44,North America,United States
26,Female,United States,MI,No,Yes,Yes,Rarely,100-500,No,Yes,Yes,No,No,No,Unknown,4,Unsure,Unsure,No,No,No,Unsure,No,No,25-34,North America,United States
29,Male,United States,OH,No,No,No,Never,26-100,No,Yes,No,No,No,Unknown,Unknown,4,No,No,Unsure,Yes,No,Yes,No,Yes,25-34,North America,United States
40,Male,China,UNKNOWN,Yes,No,No,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Unknown,1,No,No,Unsure,Unsure,Unsure,Unsure,Unknown,No,35-44,Asia,Other
25,Female,Bulgaria,UT,No,No,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,Unknown,4,Unsure,Unsure,Yes,Unsure,Unsure,No,No,No,25-34,Europe,Other
32,Female,United States,NY,No,No,Yes,Sometimes,26-100,No,Yes,Yes,Yes,No,No,Yes,4,Unsure,Unsure,Unsure,No,No,No,No,No,25-34,North America,United States
38,Male,United States,CA,No,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,4,Unsure,No,Unsure,No,No,Unsure,No,Yes,35-44,North America,United States
72,Female,United States,IN,No,Yes,Yes,Never,500-1000,Yes,No,Yes,Unknown,Unknown,Yes,Unknown,1,Unsure,Unsure,Unsure,Yes,No,No,Unknown,Yes,55+,North America,United States
35,Female,United States,IN,No,Yes,Yes,Sometimes,1-5,Yes,Yes,No,No,No,No,Yes,4,Unsure,Unsure,Unsure,Unsure,No,No,Yes,No,35-44,North America,United States
28,Female,United States,VA,No,No,Yes,Often,6-25,No,Yes,No,Yes,No,No,Unknown,3,Yes,Unsure,Unsure,Unsure,No,No,Unknown,No,25-34,North America,United States
27,Female,United States,OK,No,No,No,Never,100-500,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,4,No,No,Unsure,Yes,No,No,Yes,No,25-34,North America,United States
56,Female,United States,OR,Yes,No,No,Rarely,1-5,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,4,Unsure,Unsure,No,No,No,No,Unknown,No,55+,North America,United States
38,Male,United States,AL,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,No,No,No,Unknown,4,Unsure,No,Unsure,Unsure,No,No,Unknown,No,35-44,North America,United States
31,Female,Belgium,UNKNOWN,No,No,No,Unknown,26-100,No,Yes,Unknown,Unknown,No,No,Yes,0,Unsure,No,Unsure,Unsure,No,No,Unknown,No,25-34,Europe,Other
40,Male,United States,AL,No,Yes,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,No,Yes,4,Unsure,No,Unsure,No,No,No,Yes,No,35-44,North America,United States
44,Male,United States,OH,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Yes,No,Yes,Yes,4,Unsure,No,Unsure,Unsure,No,No,Unknown,No,35-44,North America,United States
34,Male,Canada,UNKNOWN,No,Yes,No,Sometimes,More than 1000,No,Yes,Yes,Unknown,Yes,Yes,Yes,4,Unsure,No,No,No,No,Unsure,Unknown,No,25-34,North America,Canada
37,Male,United Kingdom,UNKNOWN,No,No,No,Never,26-100,Yes,Yes,Unknown,No,No,No,Unknown,1,No,No,Unsure,Yes,No,Yes,Unknown,No,35-44,Europe,United Kingdom
38,Male,Italy,UNKNOWN,No,No,No,Never,26-100,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,4,No,No,Unsure,Yes,Yes,Unsure,No,No,35-44,Europe,Other
27,Male,Germany,UNKNOWN,No,No,No,Unknown,26-100,No,Yes,Unknown,Unknown,No,No,Unknown,4,No,No,Unsure,Yes,Yes,Yes,Unknown,No,25-34,Europe,Germany
34,Female,Ireland,UNKNOWN,No,No,Yes,Sometimes,500-1000,No,No,Yes,Yes,Yes,No,Yes,4,Yes,Yes,Unsure,Unsure,No,No,Yes,No,25-34,Europe,Ireland
35,Female,Ireland,UNKNOWN,No,No,No,Rarely,1-5,No,Yes,Unknown,No,No,No,No,4,Unsure,No,Unsure,No,No,Unsure,No,No,35-44,Europe,Ireland
34,Male,Ireland,UNKNOWN,No,No,Yes,Often,6-25,No,Yes,No,No,No,No,Unknown,2,Yes,Unsure,Unsure,Yes,No,Unsure,No,No,25-34,Europe,Ireland
32,Male,United States,TX,No,No,Yes,Often,26-100,Yes,Yes,Yes,Unknown,No,Unknown,Unknown,3,Yes,Unsure,Unsure,No,No,No,Unknown,No,25-34,North America,United States
25,Male,Ireland,UNKNOWN,No,No,No,Unknown,100-500,No,Yes,Unknown,Unknown,No,Unknown,Unknown,4,Unsure,No,Unsure,Yes,No,No,Unknown,No,25-34,Europe,Ireland
28,Male,Australia,UNKNOWN,No,No,Yes,Often,100-500,Yes,Yes,No,Yes,No,No,Unknown,4,Yes,No,No,No,No,Unsure,No,No,25-34,Oceania,Australia
28,Female,United States,TX,No,No,Yes,Rarely,6-25,No,Yes,Yes,No,No,No,Unknown,1,Yes,Yes,Unsure,No,No,No,No,Yes,25-34,North America,United States
31,Male,Brazil,UNKNOWN,Yes,No,Yes,Unknown,1-5,No,Yes,No,Yes,No,No,No,4,No,No,Yes,Yes,No,Unsure,Unknown,No,25-34,South America,Other
24,Male,United Kingdom,UNKNOWN,No,No,No,Unknown,100-500,No,Yes,Unknown,Unknown,No,No,Unknown,1,Unsure,Unsure,Unsure,Yes,No,Unsure,Unknown,No,18-24,Europe,United Kingdom
34,Male,Ireland,UNKNOWN,No,Yes,Yes,Never,1-5,Yes,Yes,No,No,No,No,Unknown,4,Unsure,No,Unsure,Yes,No,No,Unknown,No,25-34,Europe,Ireland
32,Male,Ireland,UNKNOWN,No,No,Yes,Sometimes,6-25,No,Yes,No,No,No,No,Unknown,1,No,No,Unsure,Yes,No,Unsure,Unknown,No,25-34,Europe,Ireland
34,Male,United Kingdom,UNKNOWN,No,Yes,No,Often,26-100,Yes,No,Unknown,Unknown,No,No,Unknown,1,Unsure,No,Unsure,Yes,Unsure,Yes,Yes,No,25-34,Europe,United Kingdom
23,Male,United States,TX,No,No,Yes,Sometimes,1-5,No,Yes,No,Yes,No,No,No,0,Unsure,Unsure,Unsure,Yes,No,No,No,No,18-24,North America,United States
33,Male,Czech Republic,UNKNOWN,No,Yes,No,Often,100-500,No,Yes,No,Yes,No,No,Unknown,1,No,No,Unsure,Yes,Unsure,Unsure,Unknown,Yes,25-34,Europe,Other
29,Male,Singapore,UNKNOWN,No,Yes,Yes,Sometimes,26-100,No,Yes,Unknown,Unknown,No,No,Unknown,2,Unsure,No,No,No,No,Unsure,No,No,25-34,Asia,Other
24,Male,Ireland,UNKNOWN,No,Yes,No,Unknown,1-5,No,Yes,No,No,No,No,Unknown,4,Unsure,Unsure,No,No,No,No,Unknown,No,18-24,Europe,Ireland
45,Male,Ireland,UNKNOWN,No,No,No,Never,More than 1000,Yes,Yes,Unknown,Unknown,No,No,Unknown,4,Yes,No,Yes,Unsure,No,No,No,Yes,45-54,Europe,Ireland
34,Female,United Kingdom,UNKNOWN,No,No,Yes,Sometimes,More than 1000,No,No,No,Yes,No,Yes,Yes,2,Unsure,Unsure,Unsure,Yes,No,Unsure,No,Yes,25-34,Europe,United Kingdom
31,Male,Philippines,UNKNOWN,No,No,No,Sometimes,More than 1000,No,Yes,Unknown,No,No,No,Unknown,3,Yes,Yes,Unsure,No,No,Unsure,No,Yes,25-34,Asia,Other
33,Male,United States,FL,No,No,Yes,Often,26-100,Yes,Yes,Yes,Yes,No,No,Yes,4,Unsure,No,Unsure,No,No,Unsure,Unknown,No,25-34,North America,United States
28,Male,Netherlands,UNKNOWN,No,No,No,Unknown,6-25,No,Yes,No,Unknown,No,No,Unknown,1,Unsure,Unsure,Unsure,Unsure,No,No,Unknown,No,25-34,Europe,Netherlands
27,Male,United Kingdom,UNKNOWN,No,No,No,Rarely,More than 1000,Yes,No,Unknown,Unknown,No,Yes,Unknown,4,No,No,Unsure,Yes,No,No,Unknown,No,25-34,Europe,United Kingdom
42,Male,Ireland,UNKNOWN,No,No,No,Never,26-100,No,Yes,No,Yes,No,No,No,2,Yes,Yes,Unsure,Unsure,No,No,No,No,35-44,Europe,Ireland
28,Male,Netherlands,UNKNOWN,No,No,No,Unknown,6-25,No,Yes,No,Unknown,No,No,Unknown,1,Unsure,Unsure,Unsure,Unsure,No,No,Unknown,No,25-34,Europe,Netherlands
38,Male,United States,TX,No,No,Yes,Sometimes,More than 1000,Yes,Yes,Yes,No,Yes,Yes,Yes,0,No,No,Yes,Yes,No,No,Unknown,No,35-44,North America,United States
46,Male,United States,CA,No,Yes,Yes,Often,26-100,No,Yes,Unknown,No,No,No,Unknown,4,Unsure,No,Unsure,No,No,No,No,No,45-54,North America,United States
46,Male,United States,MD,No,Yes,Yes,Sometimes,100-500,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,4,No,No,Unsure,Yes,Yes,Yes,Unknown,No,45-54,North America,United States
41,Female,Netherlands,UNKNOWN,Yes,No,Yes,Rarely,1-5,Yes,Yes,Unknown,Yes,Unknown,Yes,No,1,No,No,Yes,Yes,Yes,Yes,Yes,No,35-44,Europe,Netherlands
23,Male,United Kingdom,UNKNOWN,No,No,No,Never,26-100,No,Yes,Unknown,No,No,No,Unknown,1,Unsure,No,Unsure,Unsure,No,Unsure,Yes,Yes,18-24,Europe,United Kingdom
24,Male,Ireland,UNKNOWN,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,Unknown,1,Unsure,No,Unsure,No,No,Unsure,Yes,Yes,18-24,Europe,Ireland
23,Female,Ireland,UNKNOWN,No,No,Yes,Rarely,26-100,No,Yes,No,Yes,Yes,No,Unknown,4,No,No,Yes,Unsure,No,Unsure,Unknown,No,18-24,Europe,Ireland
39,Male,Netherlands,UNKNOWN,No,No,No,Unknown,More than 1000,No,No,Yes,Unknown,Yes,Unknown,Unknown,1,Unsure,Unsure,No,Unsure,No,No,Yes,No,35-44,Europe,Netherlands
32,Female,Ireland,UNKNOWN,No,Yes,No,Never,More than 1000,No,Yes,Yes,Yes,Unknown,Yes,Yes,4,Unsure,No,Unsure,Unsure,No,No,Unknown,No,25-34,Europe,Ireland
25,Male,United States,MN,No,Yes,Yes,Sometimes,26-100,No,Yes,Unknown,Yes,No,No,Unknown,1,Yes,No,Unsure,Unsure,No,Unsure,Unknown,No,25-34,North America,United States
39,Male,Greece,UNKNOWN,No,No,No,Unknown,6-25,Yes,Yes,No,No,No,No,Yes,4,Yes,No,No,No,No,No,Unknown,No,35-44,Europe,Other
23,Female,United Kingdom,UNKNOWN,No,Yes,Yes,Sometimes,6-25,No,Yes,No,Yes,No,Yes,Yes,0,No,No,Yes,Yes,Unsure,Unsure,Yes,No,18-24,Europe,United Kingdom
24,Male,United Kingdom,UNKNOWN,Yes,No,Yes,Sometimes,6-25,Yes,Yes,No,No,No,No,Unknown,4,Unsure,Unsure,Unsure,Unsure,No,Unsure,Unknown,Yes,18-24,Europe,United Kingdom
25,Male,United Kingdom,UNKNOWN,No,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,0,No,No,Yes,Yes,Yes,Yes,Yes,No,25-34,Europe,United Kingdom
23,Male,United Kingdom,UNKNOWN,No,No,Yes,Rarely,6-25,No,Yes,No,Yes,No,No,Unknown,4,No,No,Yes,Yes,No,Unsure,Unknown,No,18-24,Europe,United Kingdom
24,Others,United Kingdom,UNKNOWN,No,No,Yes,Sometimes,6-25,No,No,Unknown,No,No,Unknown,Unknown,4,Yes,Unsure,No,No,No,Unsure,Unknown,No,18-24,Europe,United Kingdom
23,Male,Canada,UNKNOWN,No,No,Yes,Often,26-100,No,Yes,Yes,Yes,Yes,Unknown,Unknown,4,Unsure,No,Yes,Unsure,No,No,Unknown,No,18-24,North America,Canada
60,Male,United States,CA,No,No,Yes,Often,More than 1000,Yes,Yes,Unknown,No,Yes,Unknown,Unknown,1,Unsure,Unsure,Unsure,No,No,Unsure,Unknown,No,55+,North America,United States
28,Male,Ireland,UNKNOWN,No,No,No,Sometimes,26-100,No,Yes,No,Yes,No,No,Yes,4,Yes,Unsure,No,No,No,No,No,Yes,25-34,Europe,Ireland
28,Male,United States,TN,No,Yes,Yes,Often,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,1,Yes,Unsure,Unsure,Yes,No,No,No,Yes,25-34,North America,United States
30,Male,Netherlands,UNKNOWN,No,No,No,Sometimes,500-1000,No,Yes,Unknown,No,No,No,Unknown,4,Unsure,No,Yes,Yes,Unsure,Yes,Unknown,No,25-34,Europe,Netherlands
31,Male,Germany,UNKNOWN,No,Yes,Yes,Sometimes,100-500,No,Yes,Unknown,No,No,No,Yes,1,No,No,Unsure,No,No,No,Unknown,No,25-34,Europe,Germany
